"plotID","plot.area","density","q0","q1","q5","q25","q50","q75","q95","q99","q100","rumple","top.rugosity","mean.max.canopy.ht","max.canopy.ht","deepgap.fraction","meanH","vert.sd","vertCV","mean.sd","sd.sd","GC","GFP","VCI","FHD","LAI","LAI_subcanopy","ModeLocation","PeaksVarience","HeightRatio"
"B11","261.5","111.820267686424","0.5","0.56","0.93","6.28","10.31","12.47","14.51","15.796","17.24","2.0823731954175","2.25878043101714","13.0424829931973","17.24","0.188365650969529","9.17742861051264","4.22243343618631","0.460088943797346","3.57383497609627","0.986358938396813","0.258216761340615","0.906653261731551","0.581372144636411","2.65886722455325","1.44824744922404","0.375782483798425","0","0","59.971611071682"
"B12","254.9","46.5241271086701","0.5","0.51","0.59","1.12","1.82","2.69","4.68","5.6842","6.94","1.66346854603703","1.86825861798814","1.93300341296928","6.94","0.421052631578947","2.09526266970234","1.26114514167657","0.601903121700601","0.682939417336578","0.402781407262599","0.327899333342175","0.875662538537462","0.343453052633141","1.10563236210446","0.547387100957195","0.538904535484352","1","0","100"
"B13","261.6","146.662844036697","0.5","0.55","0.74","1.49","2.45","5.32","13.44","17.68","19.73","2.99908067565596","4.9688699213005","7.74023489932886","19.73","0.218421052631579","4.06436677352934","3.88611799334457","0.9561435298247","2.58742487353977","1.60774271656303","0.467805516583776","0.928463109779421","0.501416426005185","1.90125013169615","1.45473309021236","1.14422014176841","1","0","83.8664158043274"
"B14","260.8","81.0659509202454","0.5","0.64","1.27","15.85","20.41","22.39","23.45","23.83","24.33","2.48200873483108","5.6959644513889","20.7234006734007","24.33","0.182825484764543","17.0750146627566","7.51363114635176","0.440036585312001","4.29402172525139","2.45500986665917","0.221314448079495","0.941874366457962","0.574917880031788","2.76107714136146","1.36887954417104","0.208383891705002","0","34.3333333333333","31.7718940936864"
"B15","261.2","100.306278713629","0.57","3.57","6.7395","15.11","17.73","19.87","22.4","23.4201","25.77","1.81743797159081","2.66093214339189","19.9312162162162","25.77","0.182825484764543","16.9979996183206","4.3195409818261","0.254120548230302","3.40092631955898","1.2871832234897","0.134700715922189","0.934532491512506","0.583679409972706","2.8488600726998","1.75473209830367","0.0864478495219149","0","32.3333333333333","28.8907633909743"
"B16","260.6","81.7996930161166","0.51","2.2","7.81","14.97","19.65","21.3","23.492","25.0784","26.25","1.86281410260072","2.99176395800102","21.6378378378378","26.25","0.228947368421053","17.6996594267486","5.26214303591509","0.297301937231779","3.93286741147169","2.00227219474608","0.158709933208826","0.946181632920724","0.606692839914784","3.00290471572028","1.41479090924063","0.0735750898717649","0","50.6666666666667","25.3879310344828"
"B17","261.4","120.57765876052","0.5","0.53","0.72","11.59","20.01","22.73","24.29","25.33","26.33","1.9316041404437","2.64589389431143","23.2959932659933","26.33","0.221052631578947","16.061030172277","8.51213018452276","0.529986563328643","8.14308633870037","1.53322678210375","0.281790443665128","0.938765180651601","0.601586001201064","2.7491721882372","1.41311600848617","0.370551297906039","0","44.25","28.3533260632497"
"B19","257.2","91.5007776049767","0.5","1.9633","3.88","14.24","19.47","21.72","23.5","24.74","25.69","3.17735184534342","6.90790111161017","19.5685084745763","25.69","0.25207756232687","17.1298117617065","6.31725721821966","0.368787311039916","5.59669700745532","1.82276425297439","0.195803696138413","0.941148152394899","0.62292228017918","3.03797197243299","1.53797093905825","0.236529804415238","0","60.9166666666667","36.8554522400676"
"B2","261.3","127.470340604669","0.5","0.72","1.28","2.64","4.39","6.33","8.76","10.45","12.3","1.92360660386112","2.23349977122144","7.50430976430976","12.3","0.221052631578947","4.62213011889036","2.37779183599281","0.514436369126633","1.85630119455193","0.702503579340929","0.292872705212871","0.862257865745233","0.48301981030213","1.95687981749831","1.77840753527056","1.2898226775841","1","0","96.0706401766004"
"B20","261.4","108.787299158378","0.5","0.85","3.63","10.6","17.67","22.75","25.54","26.58","27.42","3.0881548798167","5.27944886020282","21.3899322033898","27.42","0.182825484764543","16.2501244857052","7.30920490033768","0.449793778919501","5.29675517691152","2.13817314627653","0.256248570430438","0.936601621003441","0.693476594220164","3.2285244299034","1.90886277126389","0.259831637186515","0","46.2666666666667","38.0970011106997"
"B23","257.3","67.1745044694909","0.5","0.53","0.67","1.54","15.585","19.02","21.7","22.79","23.57","4.26535723020248","8.94350629698013","13.8407457627119","23.57","0.263157894736842","11.459443415876","8.49068784875397","0.740933703376112","5.78675302052201","2.87002079995267","0.404520461418473","0.956853278473404","0.559078252097341","2.35239545912977","0.845843550817824","0.367885690836741","1","52","46.3785046728972"
"B24","261.5","115.066921606119","0.5","0.53","0.74","12.6825","16.32","18.97","22.8","23.8411","24.38","3.15727169906111","6.0819135057292","17.5904026845638","24.38","0.174515235457064","14.777454968428","6.29193725408175","0.425779490955949","4.4979873661989","1.92733254932308","0.227428049181528","0.937741854174093","0.613408075393221","2.83616442316571","1.54391039986071","0.0772506651588555","0","0","30.4945054945055"
"B25","261.5","98.9789674952199","0.5","2.08","5.111","15.36","19.35","21.86","24.03","25.1618","26.07","3.10028679790745","4.83793123005717","20.8558389261745","26.07","0.18005540166205","17.783349688985","5.64935565372669","0.31767668929245","4.13404496006792","1.99217810741379","0.16912407472552","0.93994797582378","0.630052635069974","3.01006467339788","1.60663594497631","0.108684351261852","0","48","30.1363836339639"
"B26","261.5","117.640535372849","3.25","9.4824","21.18","24.48","26.57","28.13","29.31","29.84","30.56","1.92775194535878","2.9811008444697","27.6147959183673","30.56","0.191135734072022","25.9194204076325","3.2606048032008","0.125797751335545","2.39597568991077","1.05410051693355","0.0611767224667354","0.944056669190529","0.500327960035766","2.56112619847153","1.89198718147796","0.00161402286937807","0","59.2857142857143","18.0548628428928"
